sced_timestamp,market,location,location_type,lmp
2023-05-22 16:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.63
2023-05-22 17:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.62
2023-05-22 18:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.64
2023-05-22 19:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.52
2023-05-22 20:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.45
2023-05-22 21:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.94
2023-05-22 22:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.91
2023-05-22 23:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.79
2023-05-23 00:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.47
2023-05-23 01:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.44
2023-05-23 02:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.29
2023-05-23 03:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.75
2023-05-23 04:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.41
2023-05-23 05:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.24
2023-05-23 06:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.66
2023-05-23 07:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.38
2023-05-23 08:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.06
2023-05-23 09:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.88
2023-05-23 10:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20
2023-05-23 11:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.95
2023-05-23 12:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.6
2023-05-23 13:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.59
2023-05-23 14:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.36
2023-05-23 15:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.73
2023-05-23 16:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.31
2023-05-23 17:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.09
2023-05-23 18:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,28.84
2023-05-23 19:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,30.48
2023-05-23 20:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,75
2023-05-23 21:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,33.6
2023-05-23 22:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,48.81
2023-05-23 23:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.25
2023-05-24 00:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.23
2023-05-24 01:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.48
2023-05-24 02:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.23
2023-05-24 03:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,30.47
2023-05-24 04:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.05
2023-05-24 05:00:51+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.46
2023-05-24 06:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.93
2023-05-24 07:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.72
2023-05-24 08:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.57
2023-05-24 09:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.21
2023-05-24 10:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.65
2023-05-24 11:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,27.47
2023-05-24 12:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,31.3
2023-05-24 13:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.07
2023-05-24 14:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,27.41
2023-05-24 15:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.29
2023-05-24 16:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.79
2023-05-24 17:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.14
2023-05-24 18:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,27.4
2023-05-24 19:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.95
2023-05-24 20:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.85
2023-05-24 21:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.21
2023-05-24 22:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,31.68
2023-05-24 23:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,49.43
2023-05-25 00:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,40.23
2023-05-25 01:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,74.8
2023-05-25 02:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,92.33
2023-05-25 03:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.78
2023-05-25 04:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.84
2023-05-25 05:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.85
2023-05-25 06:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.15
2023-05-25 07:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.68
2023-05-25 08:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.79
2023-05-25 09:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.51
2023-05-25 10:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.61
2023-05-25 11:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.38
2023-05-25 12:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.19
2023-05-25 13:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.97
2023-05-25 14:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.15
2023-05-25 15:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.92
2023-05-25 16:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.38
2023-05-25 17:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.02
2023-05-25 18:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,40.99
2023-05-25 19:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,27.44
2023-05-25 20:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,75
2023-05-25 21:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,28.25
2023-05-25 22:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,29.88
2023-05-25 23:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,29.63
2023-05-26 00:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.39
2023-05-26 01:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,50.12
2023-05-26 02:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.93
2023-05-26 03:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.83
2023-05-26 04:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.4
2023-05-26 05:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.58
2023-05-26 06:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.56
2023-05-26 07:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.99
2023-05-26 08:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.74
2023-05-26 09:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.13
2023-05-26 10:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.17
2023-05-26 11:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.47
2023-05-26 12:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.22
2023-05-26 13:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.02
2023-05-26 14:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.89
2023-05-26 15:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.25
2023-05-26 16:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,75
2023-05-26 17:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,75
2023-05-26 18:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,40.24
2023-05-26 19:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.49
2023-05-26 20:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.4
2023-05-26 21:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,30.47
2023-05-26 22:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.85
2023-05-26 23:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.61
2023-05-27 00:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,28.2
2023-05-27 01:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,31.23
2023-05-27 02:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,27.66
2023-05-27 03:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.99
2023-05-27 04:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.82
2023-05-27 05:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.64
2023-05-27 06:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.75
2023-05-27 07:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.22
2023-05-27 08:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.88
2023-05-27 09:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.3
2023-05-27 10:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.83
2023-05-27 11:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.28
2023-05-27 12:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.49
2023-05-27 13:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.92
2023-05-27 14:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.89
2023-05-27 15:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.06
2023-05-27 16:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.23
2023-05-27 17:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.53
2023-05-27 18:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.74
2023-05-27 19:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.08
2023-05-27 20:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.31
2023-05-27 21:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.05
2023-05-27 22:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.37
2023-05-27 23:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.09
2023-05-28 00:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.23
2023-05-28 01:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.4
2023-05-28 02:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.22
2023-05-28 03:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.05
2023-05-28 04:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.51
2023-05-28 05:00:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.49
2023-05-28 06:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.76
2023-05-28 07:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.57
2023-05-28 08:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.56
2023-05-28 09:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.66
2023-05-28 10:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.83
2023-05-28 11:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.93
2023-05-28 12:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.22
2023-05-28 13:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.6
2023-05-28 14:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.2
2023-05-28 15:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.76
2023-05-28 16:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.78
2023-05-28 17:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.97
2023-05-28 18:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.3
2023-05-28 19:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.83
2023-05-28 20:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.03
2023-05-28 21:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.62
2023-05-28 22:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.47
2023-05-28 23:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.38
2023-05-29 00:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.76
2023-05-29 01:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.99
2023-05-29 02:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.57
2023-05-29 03:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.09
2023-05-29 04:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.44
2023-05-29 05:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.65
2023-05-29 06:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.41
2023-05-29 07:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.6
2023-05-29 08:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.09
2023-05-29 09:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.59
2023-05-29 10:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.33
2023-05-29 11:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.22
2023-05-29 12:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.84
2023-05-29 13:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.88
2023-05-29 14:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.15
2023-05-29 15:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.66
2023-05-29 16:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.64
2023-05-29 17:00:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.12
2023-05-29 18:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.83
2023-05-29 19:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,75
2023-05-29 20:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,32.64
2023-05-29 21:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,30.48
2023-05-29 22:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,75
2023-05-29 23:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.16
2023-05-30 00:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.49
2023-05-30 01:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.62
2023-05-30 02:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.41
2023-05-30 03:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.88
2023-05-30 04:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.02
2023-05-30 05:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.61
2023-05-30 06:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.11
2023-05-30 07:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.96
2023-05-30 08:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.47
2023-05-30 09:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.07
2023-05-30 10:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.75
2023-05-30 11:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.12
2023-05-30 12:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.73
2023-05-30 13:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.63
2023-05-30 14:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.66
2023-05-30 15:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.41
2023-05-30 16:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.5
2023-05-30 17:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.8
2023-05-30 18:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,30.47
2023-05-30 19:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,27.58
2023-05-30 20:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.6
2023-05-30 21:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.7
2023-05-30 22:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.73
2023-05-30 23:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.59
2023-05-31 00:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.88
2023-05-31 01:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.46
2023-05-31 02:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.2
2023-05-31 03:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.37
2023-05-31 04:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.77
2023-05-31 05:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.53
2023-05-31 06:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.71
2023-05-31 07:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.1
2023-05-31 08:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.42
2023-05-31 09:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.68
2023-05-31 10:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.85
2023-05-31 11:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.02
2023-05-31 12:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.37
2023-05-31 13:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.95
2023-05-31 14:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.54
2023-05-31 15:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.38
2023-05-31 16:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.6
2023-05-31 17:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.52
2023-05-31 18:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.24
2023-05-31 19:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.56
2023-05-31 20:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.36
2023-05-31 21:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.94
2023-05-31 22:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.15
2023-05-31 23:00:31+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.35
2023-06-01 00:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.62
2023-06-01 01:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,30.42
2023-06-01 02:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.31
2023-06-01 03:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.8
2023-06-01 04:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.13
2023-06-01 06:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.56
2023-06-01 07:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.46
2023-06-01 08:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.86
2023-06-01 09:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.37
2023-06-01 10:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.91
2023-06-01 11:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.44
2023-06-01 12:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.9
2023-06-01 13:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.19
2023-06-01 14:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.5
2023-06-01 15:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.34
2023-06-01 16:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.41
2023-06-01 17:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-0.06
2023-06-01 18:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.16
2023-06-01 19:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.81
2023-06-01 20:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.03
2023-06-01 21:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.38
2023-06-01 22:00:28+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,28.1
2023-06-01 23:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.81
2023-06-02 00:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.02
2023-06-02 01:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.73
2023-06-02 02:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,30.47
2023-06-02 03:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.65
2023-06-02 04:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.44
2023-06-02 05:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.78
2023-06-02 06:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.07
2023-06-02 07:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.16
2023-06-02 08:00:13+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.6
2023-06-02 09:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.5
2023-06-02 10:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.38
2023-06-02 11:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.5
2023-06-02 12:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.05
2023-06-02 13:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.18
2023-06-02 14:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.68
2023-06-02 15:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.35
2023-06-02 16:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,27.56
2023-06-02 17:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.58
2023-06-02 18:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.52
2023-06-02 19:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.59
2023-06-02 20:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.96
2023-06-02 21:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-0.09
2023-06-02 22:00:30+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-0.22
2023-06-02 23:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.07
2023-06-03 00:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.82
2023-06-03 01:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,28.93
2023-06-03 02:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,948.49
2023-06-03 03:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,28.64
2023-06-03 04:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.28
2023-06-03 05:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.22
2023-06-03 06:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.85
2023-06-03 07:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.21
